TTIcode	HotelName	ChainID	ChainName	a_chain_code	a_chain_name	a_master_chain_code	a_master_chain_name	CityCode	CityName	localeID	LocaleName	LocaleAbbreviation	CountryCode	CountryName	IATA_code	IATA_lookup_level	FullAddress	StreetNumber	AddressLine	PostalCode	AddressCityName	Phone	Latitude	Longitude	LastLoadDate
68235360	The Silk Grand Premium Hotel & Spa	NULL	NULL	NULL	NULL	NULL	NULL	1496	Hanoi	323	Vietnam	NULL	VN	Viet Nam	HAN	C	NULL	6A	Luong Ngoc Quyen	100000	Hanoi	NULL	21.034916640	105.853478270	2026-01-29 10:40:00
68235462	Westerlea Hotel	NULL	NULL	NULL	NULL	NULL	NULL	13879	Nairn	800	Scotland	NULL	GB	United Kingdom	INV	C	NULL	NULL	Inverness Road A96	IV12 4SD	Nairn	+441667452136	57.580768000	-3.880199500	2026-01-29 15:44:00
68235531	Villaggio Margherita	NULL	NULL	NULL	NULL	NULL	NULL	64124	Cavallino-Treporti	437	Veneto	NULL	IT	Italy	VCE	C	NULL	NULL	Via Reno	30013	Cavallino-Treporti	NULL	45.469732540	12.542390970	2026-01-29 15:44:00
68235553	Nord Residence	NULL	NULL	NULL	NULL	NULL	NULL	14414	Eforie Nord	114	Romanian Riviera	NULL	RO	Romania	OTP	C	NULL	5-7	Strada Cristal	905350	Eforie Nord	+40371232490	44.069934120	28.636513170	2026-06-22 15:12:00
68235564	Les Jardins de Cassis	NULL	NULL	NULL	NULL	NULL	NULL	16673	Cassis	752	Provence-Alpes-Cote d'Azur	NULL	FR	France	MRS	C	NULL	NULL	Rue Auguste Favier	13260	Cassis	+33442018485	43.221936000	5.543197000	2026-01-28 17:33:00
68235586	Mercure Shanghai Xuhui Caohejing	1017	Mercure Hotels	RT	ACCOR HOTELS	RT	ACCOR HOTELS	7430	Shanghai	1169	east coast	NULL	CN	China	SHA	C	NULL	509	Caobao Road	200233	Shanghai	+862133678889	31.163594330	121.406690720	2026-08-10 15:36:00
68236731	Palace Inn Blue - Garth Road	NULL	NULL	NULL	NULL	NULL	NULL	20350	Baytown	395	Texas	TX	US	USA	HPY	C	NULL	7602	Garth Road	77521	Baytown	NULL	29.810757790	-94.982623630	2026-01-28 17:33:00
68236902	Duerming Velero Apartamentos	NULL	NULL	NULL	NULL	NULL	NULL	3242	Sanxenxo	729	Galicia	NULL	ES	Spain	RJL	C	NULL	12B	Carretera de Arra	36970	Sanxenxo	NULL	42.398538759	-8.844193414	2026-01-29 15:44:00
68237004	Hotel Mendez Nunez	NULL	NULL	NULL	NULL	NULL	NULL	9973	Alicante	707	Costa Blanca	NULL	ES	Spain	ALC	C	NULL	9	Rambla Mendez Nunez	03002	Alicante	+34966231472	38.344758094	-0.483621636	2026-01-29 15:44:00
68237015	Blackaddie Country House Hotel	NULL	NULL	NULL	NULL	NULL	NULL	52227	Sanquhar	800	Scotland	NULL	GB	United Kingdom	GLA	C	NULL	NULL	NULL	DG4 6JJ	Sanquhar	+44165950270	55.367596162	-3.934510344	2026-01-29 10:40:00
68237040	Estival Park Hotel	3442	ESTIVAL Group	NULL	NULL	NULL	NULL	3247	La Pineda de Salou	708	Costa Daurada	NULL	ES	Spain	REU	C	NULL	15-17	Carrer del Camí del Recó	43481	Platja de la Pineda	+34977358060	41.070257206	1.174515957	2026-01-29 15:44:00
68237095	Elite Marmara	NULL	NULL	NULL	NULL	NULL	NULL	924	Istanbul	147	Istanbul (province)	NULL	TR	Tuerkiye	IST	C	NULL	47	Atatürk	34164	Istanbul	+902125578004	41.021727000	28.878609000	2026-01-29 15:44:00
68237117	Ps Inn Makiminato	NULL	NULL	NULL	NULL	NULL	NULL	87268	Urasoe	1280	Ryukyu Islands	NULL	JP	Japan	OKA	C	NULL	5-15-9	NULL	901-2131	Urasoe	NULL	26.261600000	127.711000000	2026-01-29 15:44:00
68237142	Hostal Restaurante Montoro	NULL	NULL	NULL	NULL	NULL	NULL	24664	Montoro	591	Andalucia	NULL	ES	Spain	BIO	C	NULL	NULL	Autovia Madrid-Cadiz	14600	Montoro	+34957160792	38.008849250	-4.382994650	2026-01-28 17:33:00
68237153	Rennschuh	NULL	NULL	NULL	NULL	NULL	NULL	7937	Gottingen	624	Lower Saxony	NULL	DE	Germany	ZEU	C	NULL	93	Kasseler Landstr.	37081	Göttingen	+4955190090	51.528950300	9.892737800	2026-01-28 17:33:00
68237175	Abrolhos Dive Inn	NULL	NULL	NULL	NULL	NULL	NULL	34387	Caravelas	1103	Northeast	NULL	BR	Brazil	CRQ	C	NULL	355	Avenida Curio	45900-000	Caravelas	NULL	-17.730822510	-39.184484510	2026-01-28 17:33:00
68237197	ibis Guilin Railway Station Hotel	1123	ibis	RT	ACCOR HOTELS	RT	ACCOR HOTELS	7562	Guillin	1179	South China	NULL	CN	China	KWL	C	NULL	102	South New Road	541002	Guilin	NULL	25.263782050	110.283162630	2026-01-29 10:40:00
68238273	Eden Forest & Spa	NULL	NULL	NULL	NULL	NULL	NULL	50479	Saint-Amand-les-Eaux	1132	Hauts-de-France (Nord-Pas-de-Calais & Picardy)	NULL	FR	France	LIL	C	NULL	679	Route La Fontaine Bouillon	59230	Saint-Amand-les-Eaux	NULL	50.444600000	3.435230000	2026-01-29 15:44:00
68238295	Qingdao Boke Boutique Hotel	NULL	NULL	NULL	NULL	NULL	NULL	14106	Tsingtau (Qingdao)	1169	east coast	NULL	CN	China	TAO	C	NULL	41-43	Deguo Fengqing Jie	NULL	Qingdao	+8653282831000	36.080580240	120.322548880	2026-01-29 15:44:00
68238397	Crystal Orange Hotel Xuzhou Suning Square	3058	Crystal Orange Hotel	NULL	NULL	NULL	NULL	38083	Xuzhou	1168	East China	NULL	CN	China	XUZ	C	NULL	99	Dama Road	NULL	Xuzhou	NULL	34.266222110	117.197715970	2026-06-22 15:12:00
68238604	Kozii Hostels D.C	NULL	NULL	NULL	NULL	NULL	NULL	435	Bogota	447	Columbia	NULL	CO	Colombia	BOG	C	NULL	67-66	Carrera 10a	111611	Bogotá	+5716045587	4.653170800	-74.060584140	2026-01-29 15:44:00
68238615	Pousada Eco Milagres - Praia	NULL	NULL	NULL	NULL	NULL	NULL	27910	Sao Miguel dos Milagres	1103	Northeast	NULL	BR	Brazil	MCZ	C	NULL	NULL	Rua Pedro Calú	57940-000	São Miguel dos Milagres	NULL	-9.243861020	-35.349054530	2026-01-29 10:40:00
68238720	Angels Hotel	NULL	NULL	NULL	NULL	NULL	NULL	47	San Jose	1240	San Jos+® & surrounding area	NULL	CR	Costa Rica	SJO	C	NULL	NULL	Calle 25, Avenida 0 Y 2	10104	San José	NULL	9.931813230	-84.068048630	2026-01-29 15:44:00
68238731	Concorde Luxury Resort	1557	Concorde Hotels & Resorts (Tunisia)	NULL	NULL	NULL	NULL	29846	Vokolida	637	Northern Cyprus	NULL	CY	Cyprus	GEC	C	NULL	NULL	Bafra Turizm Bölgesi; 99920 Bafra; Famagusta / Kktc	NULL	NULL	+903926300000	35.354685669	34.073730020	2026-01-29 10:40:00
68238786	Casa Amaranta	NULL	NULL	NULL	NULL	NULL	NULL	16411	Capileira	591	Andalucia	NULL	ES	Spain	GRX	C	NULL	22	Calle Perchel	18413	Capileira	NULL	36.961200000	-3.358740000	2026-01-29 15:44:00
68238800	Green Studio Apartment	NULL	NULL	NULL	NULL	NULL	NULL	9475	Denpasar	1083	Bali	NULL	ID	Indonesia	DPS	L	NULL	15C	Jalan Kesari I	80228	Denpasar	+6282146582569	-8.699165260	115.259981160	2026-01-29 10:40:00
68238811	Easy Hotel @ Ampang	NULL	NULL	NULL	NULL	NULL	NULL	65784	Ampang	673	Selangor	NULL	MY	Malaysia	KUL	L	NULL	52	Jalan Mamanda 9	68000	Ampang	NULL	3.159113243	101.751537253	2026-01-29 15:44:00
68238946	Fountain Motel	NULL	NULL	NULL	NULL	NULL	NULL	6137	Kamloops	519	British Columbia	BC	CA	Canada	YKA	C	NULL	506	Columbia Street	V2C 2V1	Kamloops	NULL	50.671576462	-120.329174597	2026-01-29 15:44:00
68238993	Jiangshan Di Jing Hua Tian Hotel	NULL	NULL	NULL	NULL	NULL	NULL	22007	Changsha	1179	South China	NULL	CN	China	CSX	C	NULL	99	Xue Shi Road	410000	Changsha	NULL	28.131192140	112.907635150	2026-01-29 15:44:00
68239026	Sakura Service Apartment Sriracha	NULL	NULL	NULL	NULL	NULL	NULL	37177	Si Racha	929	Pattaya & surrounding area	NULL	TH	Thailand	UTP	L	NULL	43	Tedsaban 1 Road	20110	Si Racha	NULL	13.270459092	100.939134593	2026-01-29 15:44:00
68239073	Hostel Welcome	NULL	NULL	NULL	NULL	NULL	NULL	11323	Nizhniy Novgorod	1189	Volga	NULL	RU	Russian Federation	GOJ	C	NULL	5	Sormovskoye Shosse	603074	Nizhny Novgorod	NULL	56.315000000	43.965200000	2026-01-29 15:44:00
68239862	House Carmen	NULL	NULL	NULL	NULL	NULL	NULL	53106	Jesenice	1326	Adriatic Coast	NULL	HR	Croatia	SPU	C	NULL	NULL	NULL	21314	Jesenice	NULL	43.457800000	16.609200000	2026-01-29 15:44:00
68239953	AMM Suite	NULL	NULL	NULL	NULL	NULL	NULL	1175	Rome	283	Latium	NULL	IT	Italy	FCO	C	NULL	257	Via Emanuele Filiberto	00185	Rome	NULL	41.888689970	12.507470070	2026-01-29 15:44:00
68240033	Quiet Corner Guesthouse	NULL	NULL	NULL	NULL	NULL	NULL	14040	Maputo	803	Mozambique	NULL	MZ	Mozambique	MPM	C	NULL	40	Almeida Garrett Road	NULL	Maputo	NULL	-25.956428660	32.587004780	2026-01-29 15:44:00
68240044	Prince	NULL	NULL	NULL	NULL	NULL	NULL	7566	Seoul	1406	Seoul and Gyeonggi Provence (Gyeonggi-do)	NULL	KR	Korea, Republic of	SEL	L	NULL	130	Toegye-ro	04629	Seoul	+8227527111	37.560576657	126.986310482	2026-01-29 15:44:00
68240193	Mami's Place	NULL	NULL	NULL	NULL	NULL	NULL	1436	Tel Aviv	1275	Tel Aviv & surrounding area	NULL	IL	Israel	TLV	C	NULL	16	Maharal Street	6248116	Tel Aviv	NULL	32.088144370	34.776104520	2026-01-29 15:44:00
68240306	Hotel Boulevard	NULL	NULL	NULL	NULL	NULL	NULL	25750	Puerto Maldonado	450	Peru	NULL	PE	Peru	PEM	C	NULL	119	Avenue León Velarde	NULL	Puerto Maldonado	+51914126312	-12.602700000	-69.152400000	2026-01-28 17:33:00
68240317	Apartamentos Encosta da Orada	NULL	NULL	NULL	NULL	NULL	NULL	526	Albufeira	109	Algarve	NULL	PT	Portugal	FAO	C	NULL	NULL	Rua Jose Ramos Pimenta	8200	Albufeira	+351289381551	37.088653578	-8.261248034	2026-01-29 15:44:00
68240342	Green Palace at Kalibata City	NULL	NULL	NULL	NULL	NULL	NULL	339	Jakarta	1552	Jakarta & Umgebung	NULL	ID	Indonesia	JKT	L	NULL	1	Jalan Kalibata Raya	12750	Jakarta Selatan	NULL	-6.257394570	106.850422720	2026-01-29 15:44:00
68240422	Villa Kamala Beach	NULL	NULL	NULL	NULL	NULL	NULL	64128	Phuket	908	Phuket & surrounding area	NULL	TH	Thailand	HKT	L	NULL	NULL	Soi Rim Hat	83120	Phuket	NULL	7.917160000	98.343800000	2026-01-29 15:44:00
68240571	Best Western El-Quartelejo Inn & Suites	1023	Best Western Hotels & Resorts	BW	BEST WESTERN	BW	BEST WESTERN HOTELS & RESORTS	40728	Scott City	372	Kansas	KS	US	USA	ORD	C	NULL	1610	Main Street	67871	Scott City	+16208727373	38.466602802	-100.905878611	2026-01-28 17:33:00
68240706	Royal Inn	NULL	NULL	NULL	NULL	NULL	NULL	36008	Vidalia	399	Georgia	GA	US	USA	VDI	C	NULL	705	East First Street	30474	Vidalia	+19125377611	32.205400000	-82.371400000	2026-01-29 15:44:00
68240731	Villa Bella	NULL	NULL	NULL	NULL	NULL	NULL	53624	Catanzaro	1034	Ionian Coast	NULL	IT	Italy	QCZ	C	NULL	37	Via Ferdinando Galiani	88100	Catanzaro	NULL	38.936949310	16.591370000	2026-01-29 15:44:00
68240742	Hostel Mar Azul	NULL	NULL	NULL	NULL	NULL	NULL	21868	Cabo Frio	1162	Southeast	NULL	BR	Brazil	CFB	C	NULL	248	Rua Rui Barbosa	28907-170	Cabo Frio	NULL	-22.884400000	-42.024000000	2026-01-29 15:44:00
68240775	FranceComfort - L'Espinet	NULL	NULL	NULL	NULL	NULL	NULL	19537	Quillan	753	Languedoc-Roussillon	NULL	FR	France	CCF	C	NULL	NULL	Rue de L'Espinet	11500	Quillan	NULL	42.897454210	2.193224650	2026-08-19 20:15:00
68240797	Casay Beach House	NULL	NULL	NULL	NULL	NULL	NULL	74937	Dalaguete	316	Philippines	NULL	PH	Philippines	CEB	C	NULL	NULL	NULL	6022	Dalaguete	NULL	9.810972050	123.550852140	2026-01-29 15:44:00
68241644	The Hygge Lisbon Suites Picoas	NULL	NULL	NULL	NULL	NULL	NULL	555	Lisbon	652	Lisbon Region and Setobal	NULL	PT	Portugal	LIS	L	NULL	95-95B	Rua Tomas Ribeiro	1050-227	Lisbon	NULL	38.731560880	-9.149123800	2026-01-29 15:44:00
68241691	East Lyn House - B&B	NULL	NULL	NULL	NULL	NULL	NULL	52827	Lynmouth	1472	South West England	NULL	GB	United Kingdom	EXT	C	NULL	17	Watersmeet Road	EX35 6EP	Lynmouth	+441598752540	51.228923100	-3.827654000	2026-01-29 15:44:00
68241793	Buli Guesthouse	NULL	NULL	NULL	NULL	NULL	NULL	1896	Port Elizabeth	1100	south coast	NULL	ZA	South Africa	PLZ	C	NULL	12	10th Avenue	NULL	Port Elizabeth	+27415815197	-33.969900000	25.624700000	2026-01-29 15:44:00
68241884	Ringwood Hall Hotel & Spa, BW Signature Collection by Best Western	3523	BW Signature Collection by Best Western	BW	BEST WESTERN	BW	BEST WESTERN HOTELS & RESORTS	52695	Brimington	1469	East Midlands	NULL	GB	United Kingdom	ZFI	C	NULL	NULL	Ringwood Road	S43 1DQ	Brimington	+441246280077	53.258587692	-1.382195658	2026-03-26 14:05:00
68241964	Vinpearl Landmark 81, Autograph Collection	1487	Autograph Collection Hotels	AK	AUTOGRAPH COLLECTION	EM	MARRIOTT INTERNATIONAL	970	Ho Chi Minh City	323	Vietnam	NULL	VN	Viet Nam	SGN	C	NULL	720A	Dien Bien Phu	NULL	Ho Chi Minh City	+842839718888	10.791991300	106.722309700	2026-01-29 10:40:00
68242011	Peru Hotel & Suites	NULL	NULL	NULL	NULL	NULL	NULL	31846	Pisco	450	Peru	NULL	PE	Peru	PIO	C	NULL	170	Calle Jazmín	NULL	Pisco	+5156531201	-13.711664094	-76.204079524	2026-01-29 15:44:00
68242066	Laguna del Mar	NULL	NULL	NULL	NULL	NULL	NULL	27753	La Serena	1550	Zentralchile	NULL	CL	Chile	LSC	C	NULL	741	Avenida Pacifico	NULL	La Serena	+56979594272	-29.899856230	-71.270322684	2026-01-29 10:40:00
68242102	Hotel Shigira Mirage Beach Front	2011	Small Luxury Hotels of the World (SLH)	NULL	NULL	NULL	NULL	37636	Miyako-jima	1280	Ryukyu Islands	NULL	JP	Japan	MMY	C	NULL	1405-271	NULL	906-0202	Miyako-jima	+81926875294	24.721023535	125.339129390	2026-05-19 13:41:00
68242113	Southern Grace Bed & Breakfast	NULL	NULL	NULL	NULL	NULL	NULL	41629	Brandenburg	370	Kentucky	KY	US	USA	DFW	C	NULL	325	Kirchdorfer Road	40108	Brandenburg	+12704227974	37.983697013	-86.203536987	2026-01-29 15:44:00
68242135	Social Quarters	NULL	NULL	NULL	NULL	NULL	NULL	7304	Ralay Beach	1506	Krabi	NULL	TH	Thailand	KBV	L	NULL	2	NULL	81000	Railay Beach	NULL	8.012897100	98.844286220	2026-01-29 15:44:00
68242160	Aveeno Villas & Resort	NULL	NULL	NULL	NULL	NULL	NULL	64365	Saligao	992	Goa	NULL	IN	India	GOI	C	NULL	NULL	Chogm Road	403511	Saligaon	NULL	15.546561830	73.801190680	2026-01-29 15:44:00
68242182	Haikou Lan Ting City Hotel	NULL	NULL	NULL	NULL	NULL	NULL	3304	Haikou	1180	Hainan Island	NULL	CN	China	HAK	C	NULL	NULL	NULL	NULL	Haikou	NULL	20.025163500	110.350415830	2026-01-29 15:44:00
68243131	Hotel Thanh Thuy	NULL	NULL	NULL	NULL	NULL	NULL	65115	Thuan An	323	Vietnam	NULL	VN	Viet Nam	SGN	C	NULL	27	NULL	NULL	Binh Duong	NULL	10.934600000	106.715000000	2026-01-29 15:44:00
68243200	Chalets	NULL	NULL	NULL	NULL	NULL	NULL	40433	Breezy Point	362	Minnesota	MN	US	USA	MSP	C	NULL	9456	Breezy Point Drive	56472	Breezy Point	NULL	46.590700000	-94.214700000	2026-06-29 15:58:00
68243233	Cas Toro	NULL	NULL	NULL	NULL	NULL	NULL	2313	Buger	133	Mallorca	NULL	ES	Spain	PMI	C	NULL	2330	Polígono 5 Parcela	07311	Búger	NULL	39.758600000	2.984430000	2026-01-29 15:44:00
68243255	Geoje Mohri Pension	NULL	NULL	NULL	NULL	NULL	NULL	68138	Geoje City	1411	South Gyeongsang Province (Gyeongsangnam-do)	NULL	KR	Korea, Republic of	JGE	C	NULL	13-1	Hakdong 2-gil Dongbu-myeon	53332	Geoje	NULL	34.773675980	128.637965860	2026-01-29 10:40:00
68243451	Residence Gardasee	NULL	NULL	NULL	NULL	NULL	NULL	2233	Torri del Benaco	79	Upper Italian Lakes & Lake Garda	NULL	IT	Italy	VRN	C	NULL	1280A	Via Pai di Sotto	37010	Torri del benaco	NULL	45.658648958	10.725501482	2026-01-29 10:40:00
68243586	Biobauernhof Enting	NULL	NULL	NULL	NULL	NULL	NULL	3043	Soll	1236	North Tyrol	NULL	AT	Austria	INN	C	NULL	33	Am Dorfbichl	6306	Söll	+436645929175	47.506510760	12.189372070	2026-01-29 15:44:00
68243611	Residence Les Rossignols	NULL	NULL	NULL	NULL	NULL	NULL	12770	Roussillon	752	Provence-Alpes-Cote d'Azur	NULL	FR	France	MRS	C	NULL	NULL	Chemin Le Colombier	84220	Roussillon	NULL	43.907613070	5.272510430	2026-01-29 15:44:00
68243622	B&B Asteroidea	NULL	NULL	NULL	NULL	NULL	NULL	7112	Alghero	83	Sardinia	NULL	IT	Italy	AHO	C	NULL	38	Via Segni	07041	Alghero	NULL	40.550598510	8.321768740	2026-01-29 15:44:00
68243691	Salut Hotel	NULL	NULL	NULL	NULL	NULL	NULL	68474	Novomikhailovsky	1445	Southern Russia	NULL	RU	Russian Federation	AER	C	NULL	5	Stroiteley Street	352855	Novomikhaylovskiy	+78616779443	44.249586264	38.841673583	2026-01-29 15:44:00
68243746	Guesthouse & Beach Cafe Fuego Hostel	NULL	NULL	NULL	NULL	NULL	NULL	77681	Hyuga	1351	Kyushu	NULL	JP	Japan	KMI	C	NULL	561-2	NULL	889-1112	Hyuga	NULL	32.353070010	131.622082770	2026-01-29 15:44:00
68243782	Sestel	NULL	NULL	NULL	NULL	NULL	NULL	10653	Capdepara	133	Mallorca	NULL	ES	Spain	PMI	C	NULL	51	Carrer de l'estrella	07580	Capdepera	NULL	39.704509410	3.434684330	2026-04-02 14:28:00
68243826	Park Philip Hotel Club	NULL	NULL	NULL	NULL	NULL	NULL	43551	Marina di Patti	84	Sicily	NULL	IT	Italy	FCO	C	NULL	55	Via Cap. Zuccarello	98066	Marina di Patti	+390941368723	38.151947000	14.969939000	2026-01-29 15:44:00
68243884	Optima Collection Mural Lviv	NULL	NULL	NULL	NULL	NULL	NULL	91075	Lviv	585	Ukraine	NULL	UA	Ukraine	LWO	C	NULL	3	Vesela Street	79000	Lviv	+380672381629	49.846466909	24.027124675	2026-01-29 15:44:00
68244033	Hotel Bienvenue	NULL	NULL	NULL	NULL	NULL	NULL	7818	Rotterdam	1294	South Holland	NULL	NL	Netherlands	RTM	C	NULL	24b	Spoorsingel	3033 GL	Rotterdam	+31104669394	51.928482810	4.467643379	2026-01-29 15:44:00
68244044	Caravalu	NULL	NULL	NULL	NULL	NULL	NULL	16904	San Lorenzo de El Escorial	935	Madrid & surrounding area	NULL	ES	Spain	MAD	L	NULL	NULL	Calle Del Calvario	28200	San Lorenzo De El Escorial	NULL	40.597600000	-4.140800000	2026-01-29 15:44:00
68245051	The Failte	NULL	NULL	NULL	NULL	NULL	NULL	348	Killarney	204	Ireland	NULL	IE	Eire / Ireland	KIR	C	NULL	NULL	College Street	NULL	Killarney	+353646633404	52.059256400	-9.506725300	2026-01-29 15:44:00
68245120	Citycourt Inn	NULL	NULL	NULL	NULL	NULL	NULL	3066	Beijing	1460	Beijing and surrounding area	NULL	CN	China	BJS	C	NULL	NULL	NULL	NULL	Beijing	NULL	39.934000000	116.405000000	2026-01-29 15:44:00
68245200	Aquiles	NULL	NULL	NULL	NULL	NULL	NULL	1583	Denia	707	Costa Blanca	NULL	ES	Spain	ALC	C	NULL	21	De Calist	03700	Denia	NULL	38.829860270	0.127749500	2026-01-29 15:44:00
68245255	Porto Del Sol Hotel	NULL	NULL	NULL	NULL	NULL	NULL	66464	Paralia	924	Olympus Riviera	NULL	GR	Greece	KIT	C	NULL	64	Olympou street	601 00	Paralia Katerinis	+302351064460	40.261156370	22.594627100	2026-01-28 17:33:00
68245266	Villa Mirak	NULL	NULL	NULL	NULL	NULL	NULL	442	Dubrovnik	1326	Adriatic Coast	NULL	HR	Croatia	DBV	C	NULL	33	NULL	20000	Dubrovnik	NULL	42.649700000	18.091600000	2026-01-29 15:44:00
68245360	Camping Kalamitsi Beach	NULL	NULL	NULL	NULL	NULL	NULL	132	Preveza	33	Epirus	NULL	GR	Greece	ATH	C	NULL	NULL	NULL	48100	Preveza	+302682028660	38.973797940	20.715961730	2026-01-29 15:44:00
68245404	Hotel Giardino d'Europa	NULL	NULL	NULL	NULL	NULL	NULL	1175	Rome	283	Latium	NULL	IT	Italy	FCO	C	NULL	120/C	Via Lucrezia Romana	00178	Roma	+39067222252	41.828104000	12.583023000	2026-01-29 15:44:00
68245553	Quality Inn & Suites	1167	Quality Inn	QI	QUALITY INNS	EC	CHOICE HOTELS INTERNATIONAL	8012	Richmond	390	Virginia	VA	US	USA	RIC	C	NULL	3200	West Broad Street	23230	Richmond	NULL	37.566428010	-77.475060460	2026-01-29 15:44:00
68245575	Baolihua Hotel Apartment	NULL	NULL	NULL	NULL	NULL	NULL	14107	Shenzhen	1170	south coast	NULL	CN	China	SZX	C	NULL	28	Langrong Road	NULL	Shenzhen	NULL	22.695238600	113.991874510	2026-01-29 15:44:00
68245691	Hotel Harmony	NULL	NULL	NULL	NULL	NULL	NULL	26990	Vadodara	980	Gujarat	NULL	IN	India	BDQ	C	NULL	NULL	Faramji Road	390005	Vadodara	+912652324184	22.310936000	73.179467000	2026-01-29 15:44:00
68245804	Hotel Juliao	NULL	NULL	NULL	NULL	NULL	NULL	104128	Taua	1103	Northeast	NULL	BR	Brazil	REC	C	NULL	1799	Avenida Chermont Alves De Oliveira	63660-000	Taua	NULL	-6.002174350	-40.285798160	2026-01-29 15:44:00
68245837	The Mon Raeve Hostel	NULL	NULL	NULL	NULL	NULL	NULL	17767	Tangalle	136	Sri Lanka	NULL	LK	Sri Lanka	CMB	C	NULL	7A	Indipokunagoda Road	82200	Tangalle	NULL	6.028258230	80.789705710	2026-01-29 15:44:00
68245917	Thang Loi Hotel	NULL	NULL	NULL	NULL	NULL	NULL	60394	Buon Ma Thuot	323	Vietnam	NULL	VN	Viet Nam	BMV	C	NULL	01	Phan Chu Trinh Street	NULL	Buon Ma Thuot	+8450857615	12.685023000	108.046006000	2026-01-29 15:44:00
68245975	Zion Plaza	NULL	NULL	NULL	NULL	NULL	NULL	72458	Nedumbassery	882	Kerala	NULL	IN	India	COK	C	NULL	NULL	NULL	685601	Nedumbassery	NULL	10.162443080	76.381448300	2026-02-02 14:05:00
68246102	Sleep Inn Ellenboro Hwy 50	1215	Sleep Inn	SZ	SLEEP INN	EC	CHOICE HOTELS INTERNATIONAL	76132	Ellenboro	389	West Virginia	WV	US	USA	JFK	C	NULL	29	South Main Street	26346	Ellenboro	+13043058000	39.263093300	-81.053471100	2026-07-05 16:48:00
68246237	OYO Rooms Bani Park Kanti Nagar	2762	OYO (Parent)	OY	OYO HOTELS AND HOMES	NULL	NULL	8896	Jaipur	853	Rajasthan	NULL	IN	India	JAI	C	NULL	Plot 1, 2	NULL	302016	Jaipur	NULL	26.924177860	75.797447900	2026-01-29 15:44:00
68247120	Park 38 Hotel	NULL	NULL	NULL	NULL	NULL	NULL	64128	Phuket	908	Phuket & surrounding area	NULL	TH	Thailand	HKT	L	NULL	38/3	Bangyai Road	83000	Phuket	NULL	7.917160000	98.343800000	2022-03-10 17:20:00
68247142	Golden Rays Apartments	NULL	NULL	NULL	NULL	NULL	NULL	2284	Primostek	1326	Adriatic Coast	NULL	HR	Croatia	SPU	C	NULL	NULL	Tepli bok	NULL	Primošten	+38521332500	43.599909610	15.923238970	2026-01-29 15:44:00
68247164	Hotel Nordwind	NULL	NULL	NULL	NULL	NULL	NULL	3390	Langeoog Island	1253	North Sea Islands	NULL	DE	Germany	HAM	C	NULL	3	Barkhausenstraße	26465	Langeoog	+49497291150	53.747091834	7.479593935	2026-01-28 17:33:00
68247211	Propriete La Tourilliere Piscine Tennis	NULL	NULL	NULL	NULL	NULL	NULL	5604	Grasse	752	Provence-Alpes-Cote d'Azur	NULL	FR	France	NCE	C	NULL	69	Chemin Des Canebiers	06130	Grasse	NULL	43.652500000	6.928900000	2026-01-29 15:44:00
68247291	Brit Hotel Saint Malo - Le Transat	2113	Brit Hotel	NULL	NULL	NULL	NULL	5015	Saint Malo	636	English Channel	NULL	FR	France	DNR	C	NULL	NULL	Rue de la Saulaie	35400	Saint Malo	+33299197979	48.621919500	-1.991352600	2026-01-29 15:44:00
68247324	Monte Mare	NULL	NULL	NULL	NULL	NULL	NULL	8927	Positano	1035	Amalfi Coast	NULL	IT	Italy	NAP	C	NULL	119	Via Pasitea	84017	Positano	+39089875010	40.627364916	14.484331012	2026-01-29 15:44:00
68247346	Home Inn South Bayi Road	NULL	NULL	NULL	NULL	NULL	NULL	34476	Jinhua	1168	East China	NULL	CN	China	YIW	C	NULL	NULL	NULL	NULL	Jinhua	NULL	29.159800000	119.871000000	2026-01-29 15:44:00
68247415	Chalet l'Edelweiss	NULL	NULL	NULL	NULL	NULL	NULL	36835	Les Gets	1426	Rhone-Alpes	NULL	FR	France	GVA	C	NULL	129	Chemin Des Cornuts D'en Bas	74260	Les Gets	NULL	46.154500000	6.667290000	2026-01-29 15:44:00
68247473	Chonpines Hotel Datong Beihuanqiao	NULL	NULL	NULL	NULL	NULL	NULL	22248	Datong	1172	Central China	NULL	CN	China	DAT	C	NULL	6	Weiyi Road	037000	Datong	NULL	40.116213430	113.322938270	2026-01-29 15:44:00
68247531	Big Bear Hotel	NULL	NULL	NULL	NULL	NULL	NULL	17062	Kaohsiung	349	Taiwan	NULL	TW	Taiwan, Province of China	KHH	C	NULL	158	8F Liuhe 1st Road	158	Kaohsiung	NULL	22.633048580	120.303292310	2026-01-29 15:44:00
68247655	Ferienwohnungen Seerose	NULL	NULL	NULL	NULL	NULL	NULL	5951	Millstatt	495	Carinthia	NULL	AT	Austria	KLU	C	NULL	64	Dellach	9872	Millstatt	+4347662172	46.788600000	13.612500000	2026-01-29 15:44:00
68247771	Domek Letniskowy	NULL	NULL	NULL	NULL	NULL	NULL	26230	Goldap	797	Masuria	NULL	PL	Poland	SZY	C	NULL	9	Ulica Wczasowa	19-500	Goldap	NULL	54.334106310	22.329660400	2026-01-29 15:44:00
